0.034 0.032 0.035 0.034 0.035 0.034 601.120
0.033 0.033 0.034 0.034 0.034 0.035 611.137
0.034 0.033 0.034 0.036 0.033 0.035 621.158
0.034 0.036 0.033 0.034 0.033 0.035 631.181
0.035 0.035 0.038 0.036 0.035 0.034 641.203
0.036 0.034 0.036 0.037 0.035 0.034 651.227
0.035 0.035 0.038 0.036 0.035 0.036 661.249
0.037 0.037 0.036 0.036 0.035 0.036 671.272
0.036 0.036 0.036 0.037 0.036 0.038 681.295
0.037 0.037 0.038 0.038 0.039 0.036 691.318
0.037 0.038 0.037 0.038 0.038 0.038 701.342
0.039 0.037 0.039 0.039 0.037 0.037 711.364
0.038 0.040 0.039 0.038 0.038 0.038 721.386
0.037 0.039 0.039 0.039 0.037 0.039 731.408
0.038 0.040 0.039 0.041 0.037 0.040 741.430
0.040 0.039 0.041 0.040 0.039 0.040 751.454
0.039 0.040 0.039 0.041 0.038 0.039 761.472
0.040 0.040 0.043 0.042 0.040 0.039 771.494
0.041 0.042 0.039 0.041 0.040 0.042 781.517
0.040 0.039 0.041 0.042 0.040 0.041 791.539
0.041 0.042 0.040 0.043 0.042 0.042 801.563
0.041 0.042 0.043 0.041 0.039 0.043 811.586
0.042 0.042 0.042 0.043 0.042 0.041 821.608
0.041 0.040 0.043 0.040 0.043 0.042 831.631
0.042 0.043 0.044 0.045 0.043 0.043 841.653
0.041 0.043 0.044 0.044 0.042 0.045 851.676
0.042 0.045 0.044 0.046 0.044 0.044 861.698
0.044 0.042 0.045 0.045 0.043 0.044 871.720
0.045 0.045 0.045 0.046 0.046 0.045 881.743
