0.091 0.091 0.070 0.065 0.160 0.132 6301.077
0.091 0.092 0.069 0.065 0.161 0.133 6311.095
0.091 0.093 0.069 0.067 0.163 0.134 6321.110
0.092 0.094 0.068 0.066 0.161 0.133 6331.156
0.092 0.092 0.068 0.066 0.164 0.136 6341.179
0.091 0.092 0.070 0.068 0.163 0.133 6351.203
0.092 0.093 0.072 0.067 0.164 0.136 6361.226
0.091 0.094 0.069 0.066 0.164 0.135 6371.249
0.093 0.092 0.069 0.067 0.163 0.137 6381.271
0.092 0.092 0.069 0.068 0.166 0.136 6391.294
0.093 0.094 0.071 0.066 0.166 0.134 6401.336
0.093 0.095 0.070 0.068 0.163 0.138 6411.361
0.092 0.095 0.072 0.066 0.165 0.137 6421.384
0.093 0.094 0.072 0.068 0.165 0.136 6431.406
0.094 0.093 0.074 0.067 0.166 0.137 6441.433
0.094 0.094 0.071 0.067 0.165 0.135 6451.456
0.093 0.093 0.073 0.066 0.165 0.139 6461.479
0.093 0.097 0.072 0.067 0.166 0.138 6471.501
0.093 0.095 0.073 0.068 0.168 0.137 6481.523
0.095 0.094 0.074 0.070 0.168 0.138 6491.545
0.094 0.094 0.072 0.068 0.168 0.138 6501.568
0.095 0.094 0.073 0.067 0.167 0.138 6511.591
0.096 0.097 0.074 0.068 0.170 0.140 6521.614
0.095 0.096 0.073 0.067 0.167 0.139 6531.637
0.095 0.095 0.072 0.068 0.170 0.140 6541.660
0.096 0.096 0.073 0.069 0.169 0.138 6551.683
0.096 0.095 0.074 0.070 0.169 0.137 6561.705
0.096 0.096 0.075 0.069 0.170 0.139 6571.728
0.097 0.095 0.074 0.068 0.171 0.140 6581.749
