0.116 0.129 0.088 0.092 0.183 0.165 5100.973
0.118 0.130 0.088 0.094 0.183 0.162 5110.990
0.118 0.133 0.086 0.093 0.183 0.164 5121.008
0.117 0.131 0.088 0.093 0.186 0.162 5131.028
0.117 0.129 0.088 0.093 0.186 0.164 5141.047
0.119 0.131 0.089 0.092 0.186 0.164 5151.069
0.119 0.131 0.088 0.095 0.187 0.165 5161.092
0.118 0.131 0.089 0.095 0.187 0.165 5171.523
0.119 0.130 0.088 0.094 0.187 0.166 5181.544
0.118 0.131 0.088 0.091 0.188 0.164 5191.566
0.120 0.132 0.088 0.093 0.188 0.165 5201.589
0.119 0.131 0.088 0.093 0.191 0.166 5211.611
0.119 0.131 0.088 0.095 0.190 0.166 5221.634
0.119 0.128 0.088 0.094 0.190 0.166 5231.657
0.118 0.131 0.089 0.093 0.190 0.168 5241.680
0.120 0.131 0.088 0.092 0.192 0.167 5251.702
0.121 0.132 0.089 0.092 0.192 0.168 5261.725
0.119 0.131 0.090 0.093 0.191 0.169 5271.748
0.120 0.132 0.088 0.094 0.195 0.170 5281.771
0.120 0.133 0.089 0.091 0.194 0.169 5291.793
0.120 0.132 0.088 0.095 0.196 0.169 5301.816
0.120 0.131 0.090 0.095 0.196 0.169 5311.839
0.121 0.133 0.089 0.094 0.195 0.169 5321.862
0.120 0.131 0.091 0.095 0.197 0.170 5331.884
0.122 0.130 0.089 0.095 0.195 0.169 5341.907
0.123 0.132 0.087 0.095 0.197 0.168 5351.930
0.122 0.132 0.088 0.093 0.196 0.170 5361.953
0.121 0.132 0.088 0.096 0.199 0.170 5371.975
0.121 0.132 0.090 0.095 0.199 0.172 5381.998
