0.088 0.085 0.086 0.087 0.089 0.088 2100.906
0.088 0.087 0.086 0.089 0.088 0.088 2110.927
0.089 0.087 0.085 0.090 0.091 0.092 2120.945
0.089 0.090 0.088 0.089 0.090 0.092 2131.224
0.091 0.089 0.088 0.089 0.090 0.092 2141.248
0.091 0.091 0.087 0.090 0.093 0.093 2151.271
0.093 0.091 0.091 0.091 0.093 0.094 2161.293
0.094 0.090 0.091 0.094 0.094 0.094 2171.312
0.095 0.093 0.091 0.093 0.095 0.094 2181.335
0.097 0.094 0.092 0.095 0.094 0.096 2191.357
0.095 0.093 0.093 0.095 0.097 0.097 2201.380
0.095 0.094 0.092 0.093 0.096 0.098 2211.402
0.100 0.095 0.094 0.096 0.100 0.100 2221.428
0.099 0.096 0.095 0.097 0.098 0.099 2231.448
0.100 0.099 0.097 0.097 0.100 0.101 2241.471
0.100 0.101 0.097 0.098 0.101 0.101 2251.494
0.100 0.099 0.098 0.100 0.104 0.102 2261.517
0.100 0.102 0.100 0.099 0.102 0.105 2271.539
0.102 0.102 0.099 0.100 0.104 0.105 2281.562
0.104 0.104 0.097 0.100 0.105 0.108 2291.585
0.105 0.105 0.100 0.103 0.107 0.104 2301.607
0.106 0.104 0.100 0.102 0.106 0.109 2311.630
0.107 0.105 0.103 0.103 0.109 0.108 2321.653
0.107 0.105 0.105 0.105 0.110 0.109 2331.676
0.109 0.110 0.104 0.107 0.111 0.112 2341.698
0.112 0.107 0.103 0.106 0.111 0.110 2351.721
0.109 0.109 0.104 0.106 0.112 0.113 2361.743
0.113 0.110 0.106 0.108 0.113 0.114 2371.766
0.114 0.112 0.108 0.107 0.113 0.114 2381.789
