0.097 0.101 0.070 0.072 0.167 0.141 6001.060
0.098 0.099 0.068 0.071 0.167 0.142 6011.077
0.094 0.099 0.070 0.070 0.168 0.142 6021.097
0.097 0.100 0.070 0.073 0.169 0.142 6031.112
0.096 0.099 0.071 0.072 0.170 0.142 6041.136
0.096 0.099 0.071 0.071 0.169 0.143 6051.159
0.097 0.101 0.069 0.071 0.169 0.143 6061.181
0.097 0.101 0.071 0.073 0.171 0.141 6071.204
0.098 0.101 0.071 0.074 0.172 0.144 6081.227
0.096 0.103 0.072 0.073 0.171 0.141 6091.395
0.097 0.100 0.071 0.073 0.171 0.144 6101.418
0.097 0.103 0.073 0.073 0.173 0.145 6111.441
0.097 0.099 0.073 0.073 0.171 0.144 6121.464
0.097 0.101 0.073 0.072 0.174 0.143 6131.487
0.097 0.100 0.073 0.072 0.173 0.144 6141.510
0.099 0.102 0.072 0.072 0.173 0.145 6151.533
0.099 0.101 0.073 0.071 0.175 0.145 6161.556
0.100 0.102 0.073 0.072 0.175 0.145 6171.577
0.098 0.101 0.074 0.073 0.175 0.146 6181.600
0.098 0.100 0.073 0.073 0.177 0.146 6191.622
0.099 0.101 0.074 0.072 0.177 0.145 6201.645
0.101 0.101 0.075 0.073 0.174 0.146 6211.666
0.100 0.101 0.074 0.072 0.175 0.148 6221.690
0.100 0.102 0.075 0.073 0.177 0.146 6231.712
0.099 0.102 0.073 0.073 0.178 0.147 6241.734
0.099 0.101 0.076 0.074 0.177 0.148 6251.757
0.100 0.102 0.076 0.074 0.177 0.146 6261.780
0.099 0.104 0.075 0.075 0.178 0.147 6271.803
0.101 0.103 0.076 0.073 0.180 0.148 6281.829
