0.102 0.109 0.075 0.078 0.172 0.148 5701.046
0.102 0.110 0.075 0.079 0.175 0.147 5711.064
0.103 0.109 0.074 0.077 0.175 0.147 5721.079
0.103 0.110 0.073 0.078 0.174 0.148 5731.100
0.103 0.110 0.072 0.079 0.175 0.148 5741.123
0.104 0.110 0.073 0.078 0.175 0.149 5751.144
0.101 0.109 0.075 0.078 0.178 0.148 5761.167
0.104 0.112 0.075 0.080 0.176 0.146 5771.189
0.104 0.110 0.075 0.078 0.177 0.149 5781.231
0.104 0.109 0.074 0.081 0.179 0.149 5791.312
0.104 0.109 0.073 0.079 0.176 0.150 5801.334
0.104 0.110 0.073 0.080 0.179 0.151 5811.356
0.102 0.111 0.074 0.078 0.178 0.149 5821.378
0.104 0.109 0.074 0.081 0.180 0.151 5831.401
0.105 0.110 0.076 0.079 0.179 0.151 5841.424
0.102 0.109 0.074 0.078 0.179 0.152 5851.446
0.103 0.110 0.075 0.076 0.180 0.152 5861.469
0.103 0.109 0.076 0.077 0.180 0.151 5871.491
0.103 0.109 0.075 0.080 0.182 0.153 5881.514
0.105 0.111 0.075 0.079 0.182 0.153 5891.536
0.102 0.110 0.076 0.078 0.184 0.154 5901.559
0.104 0.110 0.078 0.080 0.182 0.153 5911.582
0.105 0.111 0.077 0.077 0.185 0.154 5921.605
0.104 0.111 0.077 0.079 0.183 0.155 5931.628
0.104 0.112 0.076 0.081 0.184 0.155 5941.651
0.105 0.110 0.077 0.079 0.185 0.153 5951.673
0.105 0.109 0.076 0.080 0.186 0.155 5961.696
0.104 0.110 0.077 0.081 0.185 0.156 5971.718
0.105 0.111 0.078 0.081 0.185 0.154 5981.741
