0.049 0.051 0.050 0.051 0.051 0.050 1200.780
0.049 0.051 0.051 0.050 0.049 0.051 1210.805
0.049 0.053 0.050 0.051 0.052 0.050 1220.828
0.051 0.049 0.054 0.054 0.053 0.050 1230.848
0.052 0.052 0.052 0.051 0.053 0.052 1240.867
0.052 0.052 0.053 0.054 0.052 0.052 1250.887
0.053 0.052 0.053 0.053 0.052 0.052 1260.908
0.054 0.054 0.054 0.055 0.052 0.054 1270.926
0.053 0.053 0.055 0.055 0.055 0.053 1280.944
0.052 0.052 0.055 0.057 0.054 0.054 1290.966
0.054 0.055 0.055 0.056 0.053 0.056 1300.989
0.053 0.052 0.057 0.058 0.054 0.056 1311.017
0.054 0.055 0.057 0.056 0.058 0.056 1321.040
0.055 0.055 0.057 0.057 0.056 0.056 1331.062
0.056 0.058 0.058 0.057 0.057 0.057 1341.084
0.058 0.058 0.059 0.059 0.058 0.057 1351.107
0.057 0.056 0.059 0.059 0.059 0.058 1361.130
0.059 0.060 0.061 0.060 0.061 0.058 1371.153
0.058 0.057 0.059 0.060 0.058 0.059 1381.175
0.060 0.058 0.063 0.063 0.060 0.060 1391.196
0.059 0.060 0.062 0.063 0.063 0.058 1401.218
0.061 0.061 0.062 0.063 0.060 0.061 1411.239
0.062 0.061 0.062 0.065 0.061 0.061 1421.262
0.063 0.063 0.062 0.064 0.063 0.064 1431.285
0.063 0.062 0.063 0.062 0.061 0.064 1441.308
0.062 0.064 0.064 0.064 0.063 0.063 1451.330
0.064 0.063 0.063 0.067 0.065 0.065 1461.353
0.064 0.065 0.063 0.069 0.065 0.067 1471.376
0.066 0.064 0.064 0.067 0.066 0.066 1481.399
