0.086 0.088 0.067 0.062 0.155 0.126 6601.107
0.086 0.087 0.069 0.062 0.156 0.127 6611.126
0.087 0.087 0.066 0.062 0.157 0.128 6621.143
0.087 0.087 0.067 0.064 0.154 0.128 6631.164
0.090 0.088 0.069 0.061 0.157 0.127 6641.186
0.088 0.088 0.069 0.062 0.157 0.128 6651.203
0.089 0.087 0.068 0.062 0.156 0.127 6661.220
0.087 0.087 0.070 0.062 0.159 0.128 6671.236
0.088 0.088 0.070 0.064 0.158 0.129 6681.259
0.089 0.088 0.070 0.063 0.155 0.129 6691.282
0.091 0.088 0.070 0.064 0.158 0.128 6701.350
0.090 0.088 0.071 0.063 0.157 0.130 6711.370
0.091 0.088 0.069 0.064 0.157 0.130 6721.389
0.091 0.089 0.071 0.064 0.159 0.130 6731.418
0.092 0.090 0.068 0.062 0.160 0.130 6741.441
0.092 0.089 0.071 0.064 0.161 0.128 6751.463
0.090 0.088 0.070 0.065 0.160 0.130 6761.486
0.092 0.089 0.072 0.065 0.161 0.130 6771.509
0.092 0.089 0.073 0.065 0.162 0.130 6781.532
0.091 0.088 0.072 0.064 0.160 0.129 6791.551
0.093 0.090 0.073 0.066 0.162 0.131 6801.574
0.092 0.089 0.073 0.065 0.160 0.129 6811.596
0.093 0.089 0.074 0.067 0.162 0.131 6821.619
0.092 0.091 0.073 0.066 0.164 0.131 6831.642
0.093 0.089 0.072 0.066 0.162 0.131 6841.665
0.095 0.090 0.074 0.065 0.164 0.131 6851.688
0.095 0.090 0.075 0.066 0.163 0.132 6861.710
0.096 0.091 0.073 0.063 0.165 0.129 6871.732
0.092 0.089 0.073 0.066 0.166 0.132 6881.754
