0.073 0.072 0.073 0.075 0.073 0.073 1800.797
0.073 0.072 0.074 0.075 0.075 0.075 1810.817
0.075 0.073 0.075 0.078 0.075 0.076 1820.833
0.073 0.073 0.076 0.076 0.076 0.074 1830.849
0.077 0.073 0.075 0.079 0.077 0.078 1840.869
0.078 0.074 0.077 0.077 0.075 0.078 1850.885
0.078 0.078 0.076 0.079 0.076 0.079 1860.903
0.077 0.079 0.078 0.081 0.078 0.081 1870.921
0.079 0.077 0.077 0.081 0.079 0.080 1880.940
0.080 0.080 0.079 0.081 0.080 0.080 1890.958
0.079 0.081 0.080 0.085 0.081 0.081 1900.978
0.081 0.079 0.080 0.083 0.079 0.083 1911.000
0.082 0.082 0.082 0.085 0.084 0.083 1921.023
0.081 0.081 0.080 0.085 0.084 0.085 1931.046
0.084 0.082 0.082 0.085 0.083 0.087 1941.069
0.085 0.082 0.083 0.085 0.084 0.086 1951.091
0.085 0.085 0.083 0.088 0.083 0.087 1961.114
0.087 0.085 0.085 0.088 0.085 0.087 1971.137
0.088 0.086 0.085 0.089 0.088 0.089 1981.160
0.088 0.088 0.087 0.090 0.090 0.088 1991.182
0.088 0.088 0.090 0.089 0.088 0.090 2001.205
0.090 0.090 0.089 0.090 0.090 0.090 2011.228
0.091 0.090 0.090 0.091 0.091 0.093 2021.250
0.092 0.090 0.088 0.092 0.091 0.093 2031.273
0.092 0.092 0.092 0.093 0.093 0.097 2041.294
0.093 0.093 0.092 0.094 0.093 0.096 2051.310
0.093 0.094 0.093 0.096 0.094 0.096 2061.341
0.094 0.095 0.093 0.095 0.097 0.098 2071.417
0.094 0.093 0.096 0.095 0.096 0.097 2081.440
