0.058 0.060 0.060 0.063 0.061 0.061 1500.870
0.061 0.062 0.060 0.061 0.060 0.060 1510.891
0.061 0.062 0.061 0.062 0.062 0.062 1520.931
0.060 0.059 0.062 0.066 0.064 0.063 1530.953
0.061 0.062 0.061 0.065 0.062 0.062 1540.971
0.063 0.062 0.063 0.065 0.063 0.062 1550.993
0.064 0.062 0.065 0.065 0.064 0.065 1561.016
0.066 0.065 0.065 0.064 0.064 0.065 1571.034
0.064 0.065 0.066 0.066 0.066 0.065 1581.052
0.064 0.066 0.066 0.068 0.065 0.066 1591.074
0.066 0.066 0.067 0.068 0.066 0.066 1601.097
0.065 0.065 0.066 0.068 0.066 0.069 1611.120
0.069 0.068 0.067 0.071 0.068 0.070 1621.143
0.067 0.068 0.068 0.070 0.067 0.068 1631.166
0.067 0.069 0.070 0.072 0.069 0.069 1641.194
0.068 0.070 0.070 0.072 0.069 0.071 1651.209
0.067 0.071 0.074 0.072 0.069 0.072 1661.231
0.071 0.072 0.072 0.071 0.072 0.072 1671.254
0.073 0.070 0.072 0.075 0.072 0.073 1681.276
0.071 0.072 0.073 0.075 0.073 0.074 1691.298
0.073 0.074 0.076 0.077 0.073 0.073 1701.321
0.074 0.073 0.073 0.075 0.073 0.075 1711.343
0.075 0.073 0.073 0.078 0.076 0.076 1721.366
0.076 0.075 0.075 0.079 0.077 0.076 1731.389
0.075 0.075 0.076 0.079 0.077 0.077 1741.417
0.076 0.076 0.078 0.078 0.077 0.078 1751.439
0.077 0.078 0.080 0.080 0.080 0.078 1761.462
0.080 0.078 0.078 0.081 0.080 0.079 1771.485
0.078 0.078 0.080 0.082 0.079 0.079 1781.508
