0.136 0.158 0.117 0.119 0.183 0.171 4200.929
0.138 0.157 0.117 0.118 0.183 0.169 4210.950
0.138 0.159 0.116 0.121 0.185 0.172 4220.971
0.138 0.159 0.115 0.119 0.184 0.171 4230.992
0.138 0.159 0.117 0.119 0.184 0.172 4241.014
0.138 0.158 0.116 0.121 0.185 0.171 4251.040
0.137 0.159 0.116 0.120 0.185 0.170 4261.052
0.139 0.160 0.117 0.119 0.188 0.173 4271.069
0.139 0.162 0.118 0.121 0.188 0.173 4281.091
0.140 0.161 0.119 0.121 0.190 0.172 4291.113
0.139 0.163 0.116 0.121 0.191 0.174 4301.134
0.139 0.162 0.116 0.120 0.192 0.175 4311.153
0.140 0.161 0.118 0.121 0.190 0.177 4321.175
0.140 0.164 0.118 0.121 0.194 0.176 4331.198
0.140 0.163 0.117 0.122 0.193 0.175 4341.221
0.138 0.162 0.118 0.120 0.195 0.178 4351.244
0.140 0.165 0.119 0.121 0.197 0.178 4361.265
0.142 0.163 0.118 0.122 0.197 0.181 4371.288
0.140 0.165 0.117 0.122 0.198 0.181 4381.310
0.139 0.165 0.118 0.123 0.200 0.182 4391.330
0.142 0.166 0.117 0.122 0.199 0.184 4401.351
0.140 0.163 0.117 0.122 0.201 0.186 4411.374
0.142 0.165 0.118 0.124 0.201 0.184 4421.397
0.142 0.166 0.119 0.123 0.203 0.185 4431.419
0.142 0.165 0.118 0.123 0.203 0.185 4441.442
0.142 0.167 0.119 0.124 0.207 0.187 4451.465
0.142 0.166 0.120 0.123 0.204 0.190 4461.487
0.144 0.169 0.119 0.124 0.208 0.188 4471.510
0.142 0.169 0.119 0.125 0.207 0.190 4481.532
