0.118 0.114 0.111 0.107 0.116 0.118 2700.926
0.117 0.116 0.111 0.106 0.119 0.119 2710.945
0.119 0.117 0.112 0.107 0.119 0.120 2720.961
0.120 0.117 0.111 0.108 0.119 0.120 2730.983
0.120 0.117 0.113 0.110 0.120 0.122 2741.045
0.119 0.117 0.112 0.110 0.121 0.122 2751.068
0.120 0.118 0.113 0.111 0.121 0.123 2761.091
0.123 0.121 0.113 0.113 0.122 0.125 2771.109
0.124 0.121 0.114 0.113 0.124 0.123 2781.130
0.124 0.120 0.113 0.114 0.126 0.125 2791.172
0.126 0.122 0.114 0.114 0.125 0.126 2801.195
0.126 0.124 0.116 0.114 0.126 0.127 2811.219
0.127 0.124 0.117 0.114 0.129 0.127 2821.242
0.128 0.123 0.118 0.115 0.128 0.128 2831.265
0.129 0.124 0.119 0.115 0.129 0.130 2841.287
0.128 0.126 0.118 0.116 0.129 0.131 2851.311
0.131 0.128 0.121 0.115 0.132 0.132 2861.333
0.129 0.127 0.121 0.117 0.131 0.131 2871.356
0.133 0.130 0.121 0.116 0.134 0.133 2881.379
0.133 0.129 0.122 0.116 0.134 0.134 2891.402
0.134 0.130 0.123 0.118 0.135 0.133 2901.430
0.134 0.128 0.124 0.119 0.137 0.135 2911.449
0.134 0.133 0.126 0.119 0.138 0.136 2921.470
0.136 0.132 0.124 0.121 0.139 0.135 2931.494
0.138 0.134 0.126 0.119 0.140 0.138 2941.517
0.137 0.132 0.126 0.118 0.141 0.137 2951.540
0.138 0.134 0.128 0.120 0.142 0.140 2961.563
0.138 0.136 0.128 0.122 0.145 0.137 2971.586
0.142 0.137 0.129 0.121 0.146 0.139 2981.609
