0.054 0.054 0.054 0.053 0.053 0.053 2704.268
0.054 0.053 0.056 0.054 0.054 0.054 2714.291
0.055 0.056 0.053 0.056 0.054 0.056 2724.311
0.055 0.055 0.054 0.056 0.054 0.056 2734.447
0.056 0.057 0.055 0.056 0.055 0.055 2744.469
0.058 0.055 0.057 0.057 0.057 0.056 2754.487
0.057 0.056 0.057 0.058 0.057 0.058 2764.510
0.058 0.058 0.058 0.059 0.057 0.056 2774.531
0.061 0.060 0.059 0.058 0.057 0.058 2784.552
0.058 0.059 0.059 0.060 0.058 0.059 2794.573
0.061 0.058 0.060 0.060 0.061 0.058 2804.592
0.060 0.059 0.059 0.061 0.060 0.059 2814.613
0.062 0.061 0.060 0.061 0.060 0.059 2824.634
0.061 0.062 0.062 0.062 0.061 0.060 2834.653
0.063 0.061 0.062 0.061 0.061 0.061 2844.674
0.061 0.061 0.062 0.065 0.062 0.060 2854.695
0.063 0.063 0.062 0.063 0.061 0.062 2864.717
0.065 0.063 0.064 0.065 0.062 0.062 2874.737
0.066 0.063 0.064 0.065 0.064 0.064 2884.759
0.063 0.064 0.064 0.065 0.065 0.064 2894.782
0.066 0.065 0.064 0.064 0.067 0.065 2904.805
0.066 0.065 0.068 0.066 0.067 0.066 2914.827
0.069 0.067 0.066 0.069 0.067 0.067 2924.849
0.067 0.067 0.066 0.066 0.067 0.067 2934.870
0.067 0.068 0.067 0.068 0.068 0.070 2944.893
0.068 0.068 0.070 0.070 0.065 0.068 2954.915
0.069 0.069 0.069 0.071 0.069 0.068 2964.937
0.069 0.069 0.069 0.073 0.069 0.071 2974.960
0.070 0.070 0.072 0.072 0.071 0.070 2984.982
