0.066 0.066 0.065 0.064 0.065 0.065 3004.289
0.064 0.063 0.066 0.065 0.065 0.067 3014.313
0.066 0.066 0.065 0.068 0.066 0.066 3024.336
0.068 0.067 0.067 0.068 0.065 0.068 3034.485
0.067 0.067 0.068 0.070 0.068 0.066 3044.507
0.070 0.067 0.067 0.069 0.067 0.067 3054.526
0.069 0.071 0.070 0.072 0.068 0.068 3064.548
0.069 0.070 0.068 0.070 0.069 0.069 3074.570
0.070 0.070 0.070 0.071 0.072 0.070 3084.587
0.071 0.071 0.073 0.073 0.072 0.071 3094.606
0.073 0.070 0.073 0.073 0.073 0.072 3104.627
0.073 0.071 0.073 0.074 0.071 0.073 3114.646
0.074 0.073 0.073 0.076 0.072 0.072 3124.670
0.074 0.075 0.075 0.074 0.074 0.073 3134.687
0.075 0.076 0.075 0.077 0.074 0.074 3144.705
0.078 0.076 0.076 0.078 0.077 0.076 3154.732
0.078 0.075 0.076 0.078 0.076 0.076 3164.744
0.076 0.078 0.079 0.077 0.076 0.076 3174.764
0.079 0.078 0.078 0.079 0.077 0.078 3184.784
0.078 0.078 0.078 0.081 0.078 0.078 3194.804
0.079 0.079 0.079 0.081 0.079 0.079 3204.825
0.079 0.078 0.080 0.083 0.080 0.080 3214.847
0.080 0.081 0.083 0.081 0.079 0.081 3224.869
0.083 0.081 0.084 0.082 0.081 0.083 3234.890
0.082 0.080 0.084 0.085 0.083 0.083 3244.907
0.084 0.083 0.084 0.086 0.085 0.082 3254.926
0.085 0.084 0.085 0.085 0.085 0.085 3264.966
0.086 0.084 0.084 0.088 0.084 0.084 3275.050
0.087 0.085 0.088 0.087 0.084 0.087 3285.147
