0.044 0.044 0.045 0.042 0.046 0.044 2404.251
0.046 0.046 0.045 0.047 0.044 0.045 2414.271
0.043 0.047 0.046 0.046 0.046 0.045 2424.503
0.046 0.043 0.045 0.045 0.047 0.045 2434.527
0.047 0.046 0.046 0.046 0.048 0.045 2444.549
0.046 0.045 0.046 0.047 0.046 0.045 2454.570
0.047 0.047 0.047 0.047 0.046 0.048 2464.590
0.048 0.048 0.048 0.049 0.046 0.046 2474.612
0.047 0.050 0.048 0.047 0.048 0.047 2484.630
0.048 0.049 0.049 0.047 0.048 0.048 2494.651
0.048 0.050 0.049 0.051 0.050 0.050 2504.670
0.050 0.051 0.049 0.050 0.049 0.049 2514.689
0.049 0.050 0.051 0.050 0.049 0.050 2524.712
0.050 0.050 0.051 0.051 0.050 0.051 2534.730
0.051 0.050 0.051 0.051 0.050 0.051 2544.753
0.053 0.053 0.052 0.052 0.051 0.052 2554.776
0.051 0.053 0.052 0.053 0.052 0.051 2564.800
0.053 0.053 0.053 0.054 0.052 0.050 2574.822
0.052 0.053 0.052 0.055 0.053 0.052 2584.845
0.054 0.053 0.054 0.055 0.055 0.052 2594.868
0.053 0.053 0.053 0.054 0.055 0.054 2604.891
0.052 0.055 0.053 0.055 0.054 0.054 2614.914
0.053 0.055 0.055 0.056 0.055 0.055 2624.936
0.056 0.055 0.055 0.057 0.057 0.055 2634.959
0.057 0.055 0.057 0.058 0.055 0.056 2644.982
0.059 0.057 0.058 0.056 0.057 0.056 2655.005
0.059 0.057 0.059 0.058 0.057 0.056 2665.028
0.058 0.058 0.057 0.057 0.058 0.058 2675.050
0.060 0.060 0.059 0.060 0.059 0.058 2685.074
