0.123 0.201 0.119 0.133 0.112 0.135 6004.501
0.121 0.202 0.119 0.133 0.114 0.134 6014.525
0.124 0.202 0.119 0.133 0.112 0.135 6024.545
0.124 0.204 0.120 0.134 0.112 0.135 6034.565
0.121 0.204 0.120 0.133 0.116 0.134 6044.585
0.124 0.205 0.120 0.136 0.113 0.136 6054.605
0.123 0.206 0.121 0.136 0.113 0.136 6064.626
0.123 0.206 0.120 0.135 0.113 0.137 6074.695
0.123 0.208 0.119 0.135 0.114 0.135 6084.715
0.125 0.211 0.121 0.134 0.111 0.137 6094.732
0.126 0.212 0.120 0.137 0.114 0.135 6104.752
0.124 0.210 0.121 0.136 0.113 0.137 6114.773
0.126 0.213 0.121 0.139 0.115 0.137 6124.790
0.128 0.212 0.121 0.138 0.114 0.139 6134.805
0.126 0.214 0.122 0.138 0.115 0.137 6144.895
0.126 0.214 0.120 0.139 0.117 0.136 6154.965
0.126 0.215 0.121 0.139 0.116 0.137 6164.987
0.126 0.215 0.122 0.137 0.114 0.139 6175.010
0.128 0.217 0.120 0.140 0.118 0.137 6185.032
0.125 0.217 0.123 0.138 0.116 0.140 6195.054
0.127 0.217 0.122 0.139 0.118 0.139 6205.077
0.128 0.220 0.122 0.139 0.119 0.138 6215.097
0.127 0.221 0.122 0.140 0.120 0.139 6225.117
0.128 0.221 0.121 0.141 0.117 0.138 6235.136
0.127 0.222 0.123 0.141 0.118 0.138 6245.156
0.128 0.224 0.122 0.142 0.121 0.137 6255.176
0.130 0.224 0.123 0.141 0.120 0.138 6265.193
0.131 0.226 0.120 0.142 0.121 0.138 6275.213
0.130 0.227 0.122 0.144 0.120 0.138 6285.231
