0.011 0.012 0.009 0.011 0.011 0.008 0.087
0.011 0.009 0.010 0.011 0.010 0.009 10.109
0.011 0.010 0.010 0.012 0.011 0.009 20.123
0.012 0.010 0.011 0.010 0.010 0.009 30.136
0.011 0.010 0.010 0.009 0.012 0.011 40.149
0.011 0.010 0.009 0.011 0.009 0.011 50.163
0.010 0.011 0.011 0.010 0.010 0.009 60.186
0.009 0.009 0.011 0.012 0.009 0.010 70.206
0.012 0.011 0.008 0.011 0.011 0.010 80.227
0.009 0.012 0.010 0.010 0.009 0.009 90.245
0.009 0.009 0.009 0.011 0.010 0.010 100.263
0.009 0.010 0.009 0.009 0.010 0.007 110.284
0.012 0.011 0.010 0.010 0.009 0.010 120.307
0.010 0.009 0.009 0.009 0.011 0.009 130.331
0.010 0.010 0.011 0.008 0.010 0.012 140.350
0.011 0.010 0.010 0.009 0.010 0.010 150.368
0.008 0.013 0.010 0.010 0.010 0.011 160.389
0.009 0.011 0.010 0.009 0.011 0.010 170.411
0.010 0.011 0.011 0.010 0.009 0.010 180.431
0.010 0.010 0.010 0.011 0.009 0.008 190.453
0.011 0.010 0.010 0.011 0.010 0.010 200.474
0.011 0.010 0.008 0.010 0.010 0.010 210.495
0.009 0.011 0.010 0.010 0.010 0.012 220.516
0.009 0.012 0.010 0.009 0.011 0.010 230.538
0.011 0.012 0.012 0.012 0.012 0.009 240.560
0.010 0.009 0.010 0.010 0.012 0.009 250.579
0.011 0.011 0.010 0.009 0.010 0.009 260.600
0.012 0.010 0.011 0.011 0.012 0.009 270.622
0.011 0.011 0.010 0.011 0.011 0.012 280.644
